"","MSFT.Adjusted","AAPL.Adjusted","AMZN.Adjusted","GOOG.Adjusted","BRK.B.Adjusted","JPM.Adjusted","JNJ.Adjusted","WMT.Adjusted","XOM.Adjusted","V.Adjusted","PG.Adjusted","BAC.Adjusted","MA.Adjusted","T.Adjusted","HD.Adjusted","VZ.Adjusted","DIS.Adjusted","CVX.Adjusted","INTC.Adjusted","KO.Adjusted","UNH.Adjusted","WFC.Adjusted","BA.Adjusted","CSCO.Adjusted","CMCSA.Adjusted","MRK.Adjusted","PFE.Adjusted","PEP.Adjusted","ORCL.Adjusted","C.Adjusted"
"1537",34.822803,76.602325,292.709991,508.563751,127.449997,46.466263,86.805099,68.268776,83.238007,48.967873,69.031387,13.590444,71.222893,26.528032,68.210693,37.503876,74.3349,101.20607,22.636219,34.267494,71.385521,41.752193,112.464996,19.246893,23.409859,47.235661,23.818596,73.866432,37.750282,43.243141
"1538",35.017136,76.465782,288.320007,509.600891,126.669998,46.732769,86.452408,68.908012,82.600266,49.484066,69.090256,13.709821,71.579628,27.002811,68.184181,37.807968,75.547729,100.292061,22.610466,34.116714,70.450912,41.701462,112.654816,19.373137,23.120289,46.381287,23.941704,73.747299,37.575596,43.650574
"1539",34.92881,76.147163,292.23999,517.309753,127.339996,46.431881,86.805099,69.35463,82.860336,49.462959,69.283676,13.535347,71.714592,27.03248,68.768211,37.800167,75.87178,100.243958,22.576126,34.233986,70.505875,41.490116,113.112106,19.373137,23.075045,46.702732,23.826801,74.181313,37.731888,43.511669
"1540",35.308666,77.095222,302.859985,528.469116,127.290001,46.982079,86.469612,69.310844,83.087914,49.671768,68.728661,13.838374,72.331665,27.128922,69.263779,37.550659,76.306915,100.412292,22.636219,34.192104,71.229729,42.064964,114.406273,19.516203,22.916687,46.770409,23.908876,73.977074,38.568539,43.77095
"1541",35.958076,77.216141,304.640015,531.630432,127.889999,46.956299,86.899727,69.302094,83.193565,49.756241,68.627762,13.801648,72.148468,26.854448,68.378845,37.308952,75.992134,100.90136,22.704887,34.435028,71.504608,42.107231,115.139648,19.23848,22.672365,47.159531,23.966335,74.232376,38.513382,43.909851
"1542",35.797955,77.230438,297.619995,525.208069,127.529999,46.732769,86.770706,68.951805,83.136688,49.614395,68.257744,13.627174,71.444626,26.995396,67.529312,37.433701,74.918167,101.358383,22.601883,34.250732,70.707497,41.667652,114.742729,19.1964,22.545681,47.683994,23.884254,73.900475,38.504181,43.63205
"1543",35.228588,76.573708,295.190002,518.556274,126.360001,46.002037,86.615868,67.279243,81.909431,49.044628,67.719566,13.360876,70.461189,27.091827,67.467354,37.394722,74.205292,100.113152,22.327194,33.940819,70.075249,41.447849,113.206985,20.349361,22.762848,47.277954,23.851419,72.964386,38.550152,43.076469
"1544",35.433205,77.703812,297.700012,519.204529,126.860001,45.830097,86.52124,67.436882,81.8769,49.602566,67.551369,13.324144,71.107178,27.255041,68.458488,38.260197,74.427483,99.603722,22.164093,34.250732,70.23101,41.490116,112.86187,20.509262,22.708561,47.26104,23.900669,73.645203,38.329506,43.002388
"1545",35.362041,78.624557,296.76001,527.411987,127.129997,46.277134,86.572838,67.086601,81.982552,49.732601,67.215012,13.471068,71.213249,26.98797,67.697449,38.322571,75.038528,99.41774,22.352945,34.099964,70.734962,41.836723,113.327766,20.49243,23.029802,47.667068,24.031994,73.270752,38.761612,43.307961
"1546",35.299767,78.640152,301.190002,528.319519,126.059998,46.182571,86.23735,66.28096,81.820015,49.155743,67.467278,13.342508,71.010757,26.335157,68.989441,37.932713,75.075546,99.053879,22.352945,33.991074,70.240181,41.38868,111.800613,20.298866,22.916687,47.370998,24.00737,72.887772,38.209984,43.104248
"1547",35.895802,78.848228,305.01001,537.464417,126.660004,46.526447,87.002937,66.254684,82.925354,49.671127,67.685921,13.415971,72.9198,26.164534,69.095634,38.338165,76.093979,100.396149,22.490294,34.233986,71.211403,41.988888,112.99131,20.601831,23.233402,47.861641,24.270016,73.270752,38.320305,43.382034
"1548",35.673401,78.973053,304.910004,543.567627,126.980003,46.896111,87.453384,66.018242,82.494614,49.498547,67.82045,13.507799,73.0355,26.246134,69.715103,38.556477,76.242104,99.967606,22.447369,33.991074,71.77948,42.259396,113.750557,20.517683,23.391764,47.7855,24.34388,72.828239,38.173199,43.650574
"1549",35.691181,79.865181,312.23999,551.186707,126.800003,46.878918,87.470718,66.210892,82.348305,50.136868,67.711151,13.516984,73.710426,26.201622,70.069069,38.7826,77.140167,99.757355,22.567543,33.991074,72.173492,42.403111,114.242348,20.635498,23.51392,48.05619,24.204351,73.040977,38.752419,43.789474
"1550",35.75346,81.36071,310.820007,564.400452,127.519997,47.403328,87.323456,66.193382,82.380821,50.711365,67.341133,13.976119,74.269623,26.120029,70.520386,38.689034,77.529015,99.328812,22.92808,34.15023,72.485008,42.7328,115.760864,20.795397,23.554646,47.954685,24.302849,73.636665,38.531761,44.048744
"1551",35.593346,81.150032,310.160004,560.142151,127.459999,47.669827,86.881691,66.140854,82.136993,50.545868,67.357948,13.902658,74.17321,26.216461,70.511551,38.7826,77.399391,99.070053,23.074001,33.991074,71.99939,42.639816,115.898895,20.88797,23.459627,47.709362,24.302849,74.096214,38.21917,43.817249
"1552",35.886913,82.628647,313.779999,558.546509,128.110001,47.901958,87.280144,66.534904,82.307686,50.751553,67.610237,13.911839,74.038239,26.253559,70.706215,38.76701,77.797508,98.908333,23.142675,34.058086,72.723228,42.496098,116.597763,20.770151,23.559166,48.809036,24.294636,74.657883,38.798389,43.780212
"1553",36.420677,82.319153,312.549988,558.357056,128.339996,47.772991,87.886505,67.226692,81.706238,50.789379,67.938194,13.902658,73.710426,26.312901,70.99826,38.954128,77.778984,99.288361,23.451702,34.267494,72.961456,42.927231,116.692665,20.719658,23.617987,48.944397,24.31926,75.168472,38.632908,44.048744
"1554",36.287231,81.753456,308.839996,552.41333,127.879997,47.58387,88.501495,67.217949,81.226707,50.479671,67.576607,14.01285,74.288918,26.290648,71.538055,39.024307,78.019684,98.819374,23.400196,34.225616,72.81485,43.189289,117.253487,20.854309,23.78087,49.00362,24.384924,74.777016,38.586929,44.22467
"1555",35.842422,82.909561,307.190002,543.447937,126.93,47.798801,88.752716,67.174171,81.592438,49.95956,67.215012,13.966935,73.613998,26.11261,71.805077,38.431732,77.65863,99.094307,23.743563,34.242374,73.190521,43.189289,117.236214,20.770151,23.672276,48.986694,24.28643,75.07486,38.439823,44.622849
"1556",35.869114,83.856285,306.779999,543.168701,127.230003,47.867565,88.943291,67.541954,81.307976,49.985565,67.156128,13.966935,73.585083,26.001333,71.689377,38.322571,77.991913,98.932594,23.69206,34.166965,73.767754,43.147026,116.761696,20.618668,23.658709,49.00362,24.327465,74.959122,38.338699,44.335804
"1557",36.660873,84.185326,323.570007,552.383423,128.199997,48.684269,89.411049,67.708328,81.722504,50.172333,67.366379,14.168954,74.086433,26.038422,71.546951,38.423927,78.491867,99.878654,23.743563,34.250732,73.117226,43.645779,118.047226,20.786983,23.848736,49.147415,24.425957,75.242035,38.706451,45.030273
"1558",36.901066,83.953819,329.670013,554.806763,128.649994,48.97657,89.376396,67.612007,82.575867,50.356739,67.29908,14.315878,74.693871,25.97908,71.778389,38.533089,78.33448,100.420425,24.181353,34.334499,73.23632,43.941666,119.281029,20.896395,23.939226,48.93594,24.1469,75.370659,39.193741,45.308075
"1559",36.714249,85.297188,327.5,560.580933,127.989998,49.363426,89.411049,67.436882,82.510857,50.257439,67.349533,14.545446,74.105728,25.971653,71.751694,38.650055,79.139961,100.565971,23.958162,34.267494,73.080582,44.389698,119.030838,20.871141,23.957331,49.01207,24.089443,75.447815,39.258076,45.90995
"1560",36.571911,85.797882,332.410004,559.015198,128.25,49.77607,90.173309,67.095345,82.46209,50.65226,67.400002,14.61891,74.587822,25.919727,71.867409,38.611057,78.464104,101.350296,24.241438,34.401512,73.126373,44.457329,118.418266,21.039459,23.925653,49.477325,24.212557,75.807884,39.22131,45.678463
"1561",36.349506,85.442848,335.200012,557.309875,128.220001,49.234463,89.497658,66.692543,82.860336,50.281086,67.32431,14.315878,74.115364,25.823292,71.039589,38.494099,78.056725,101.220932,23.97533,34.225616,73.456215,44.161449,115.700478,21.07312,23.848736,49.748013,24.155106,75.259193,39.129372,45.196957
"1562",36.100418,84.013641,325.910004,549.840393,127.279999,49.036743,88.813347,66.315987,82.624649,50.065952,67.072052,14.159774,73.006584,25.838131,69.811256,38.236805,76.65873,101.972939,24.001083,34.111679,73.12944,43.713409,114.052498,20.753325,23.830635,49.688354,24.171526,74.779068,38.614513,44.696922
"1563",36.678658,83.094223,326.269989,550.249268,126.540001,49.036743,88.813347,65.921921,83.429276,49.952461,66.97113,14.178138,73.218704,25.98649,69.490814,38.34597,76.65873,102.902824,25.640644,34.069489,72.890083,43.874031,114.138809,20.786983,23.740152,49.637218,24.237185,74.753334,38.743221,44.067265
"1564",36.918858,83.931717,327.619995,542.789795,126.150002,48.890587,88.744049,65.974464,83.648727,49.704231,67.013176,14.031216,72.418434,25.9494,70.229599,38.447323,77.121651,103.937836,25.760817,34.314224,71.803825,43.189289,114.3545,20.643919,23.685854,49.492325,24.302849,75.061974,38.752419,44.11356
"1565",37.078991,83.822487,325.619995,541.523254,126.029999,49.363426,88.29361,65.667984,83.242332,49.838993,66.920685,14.315878,72.293098,25.97908,71.226524,38.36935,76.992043,104.172333,25.709318,34.533646,71.960304,43.671143,114.276848,20.618668,23.617987,49.483799,24.196144,74.830528,38.908718,44.25246
"1566",37.052299,83.913513,334.380005,551.854858,127.169998,49.672905,89.055885,66.289726,83.494308,49.943016,67.097267,14.370975,72.428093,26.11261,71.840691,38.533089,77.38089,105.344818,25.692146,35.073761,72.917694,43.992378,114.302727,20.728073,23.826113,49.782108,24.384924,76.219429,39.359215,44.382099
"1567",36.927753,83.622215,327,553.380676,127.25,49.260262,89.922104,66.438583,83.413017,49.723141,67.475677,14.279147,71.608536,26.231297,71.600395,38.572083,77.556778,106.727516,25.829494,35.267879,74.114449,43.975471,114.596107,20.795397,23.952797,49.688354,24.28643,77.248276,39.083401,44.039482
"1568",37.078991,82.757423,324.200012,554.83667,126.739998,49.475178,91.186798,66.272209,84.388321,49.52692,67.215012,14.19645,71.165016,26.253559,71.360031,38.509697,76.677246,107.010513,25.92392,35.183475,74.942955,44.71093,113.974884,20.896395,23.862314,50.216763,24.442375,76.390907,37.529636,43.835766
"1569",37.354763,82.684586,327.23999,563.403198,126.669998,50.025383,90.736351,66.368538,84.835342,49.522186,66.870216,14.371035,71.4832,26.253559,71.778389,38.774807,76.621704,107.528046,25.949675,35.217236,75.016586,44.787014,112.896393,20.786983,23.722055,49.858807,24.171526,75.782166,37.787045,44.502476
"1570",37.141262,82.183914,324.160004,563.074097,126.779999,49.363426,90.59774,66.526146,83.494308,49.125015,66.441338,14.233205,70.094803,26.179377,71.591469,38.423927,76.54763,106.549629,26.181444,35.318504,75.246735,44.372799,111.429634,20.643919,23.81706,49.364479,24.04841,75.490677,37.474468,44.270981
"1571",37.390354,82.256729,327.440002,577.065674,127.129997,49.457996,91.611221,66.219643,83.014755,49.425251,66.702034,14.214826,70.422615,26.157116,71.680473,38.525291,77.677124,106.112968,26.507637,35.411335,75.799057,44.465782,109.626381,20.803818,24.074963,50.16563,24.458797,75.945084,37.198639,44.280231
"1572",37.114571,82.748299,325.690002,574.422913,127.099998,49.337627,91.515953,65.597916,82.925354,49.401615,66.113396,14.159697,70.162285,26.157116,71.876312,38.36935,78.186333,105.86232,26.421797,35.470409,75.753036,44.271343,110.454689,20.744905,24.251421,49.884373,24.28643,75.970802,36.913639,43.73391
"1573",37.586067,83.731461,324.570007,575.659546,127.32,49.457996,90.944237,65.974464,82.258896,49.477264,66.449753,14.086187,70.769722,26.268394,72.214539,38.455124,78.973312,105.409492,26.550556,35.605434,75.486076,44.719387,110.903328,20.786983,24.491217,49.032089,24.352089,76.099403,37.263,43.650574
"1574",37.096779,84.59626,324.779999,573.704895,126.559998,49.535366,90.623749,65.738022,81.828163,49.815353,66.08815,14.122942,70.837219,26.231297,72.063225,38.151028,79.380669,105.56311,26.524807,35.748905,75.255913,44.431961,109.773079,20.913219,24.388996,49.304821,24.360298,76.596657,37.263,43.613537
"1575",37.248013,85.133339,332.390015,581.074646,127.239998,49.838345,91.706512,65.921921,82.380821,50.65226,66.668404,14.334281,72.823402,26.32032,72.828705,38.494099,80.056526,105.555038,26.593481,35.689835,75.384796,44.567234,110.566856,21.106783,24.58436,49.867336,24.688599,76.416634,37.483646,43.946892
"1576",37.274704,85.096939,332.850006,580.740601,127.730003,49.318943,91.697845,66.219643,82.551498,50.79174,66.903847,14.563999,73.469398,26.461267,72.971138,38.720226,80.028755,105.304382,26.593481,35.689835,75.937157,44.516495,110.109558,21.225502,24.788815,50.327568,24.926622,76.879608,37.649155,44.456181
"1577",37.185738,85.597595,337.48999,583.129028,129.300003,49.388184,91.316704,66.333496,83.380508,51.186569,67.25705,14.729393,73.990036,26.587379,73.033432,38.759212,80.399078,106.08065,26.730825,35.639198,76.728828,44.803917,110.877449,21.361185,24.943289,50.455406,25.057947,77.179695,38.007706,44.669151
"1578",37.354763,87.36364,333.549988,580.655823,128.699997,49.059231,92.22625,66.613708,83.429276,51.240936,67.43364,14.646692,73.55555,26.720909,72.472679,38.790394,80.16761,105.498436,26.636398,35.563236,75.688591,44.381248,111.377853,21.395102,24.616163,49.875851,25.025118,77.042511,37.70343,44.428387
"1579",37.167946,86.799232,323.809998,569.526367,128.220001,48.271435,91.576576,67.121628,83.575584,50.891045,67.744766,14.315902,73.082413,26.720907,71.885201,38.427868,79.491768,105.037544,26.43038,35.394455,75.421631,44.169903,109.393448,21.259424,24.22089,49.577549,24.746058,76.931053,37.399136,43.909851
"1580",37.070087,86.83564,329.970001,574.502686,128.75,48.496525,91.853775,67.612007,84.160751,51.103802,68.6782,14.334281,73.990044,26.788546,71.858505,38.538197,80.750908,106.242355,26.51622,35.402897,76.167282,44.119183,109.393448,21.573181,24.866055,49.901417,24.663979,76.965324,37.12252,43.872818
"1581",37.087879,86.517044,327.920013,569.536316,128.449997,48.098297,91.645874,67.480675,83.364243,50.957237,68.627762,14.18726,72.87001,26.826111,70.674637,39.121395,80.417603,105.320541,26.833828,35.664513,75.559708,43.797958,109.393448,21.573181,24.697947,49.926998,24.622934,77.248276,37.177849,43.428341
"1582",37.443733,86.680893,346.200012,577.594238,128.630005,48.306065,91.039536,67.270462,82.689674,51.302402,68.249344,14.132131,73.217583,26.871197,70.861588,39.65731,80.445374,103.881226,26.825249,35.419781,76.286972,43.527443,110.515068,21.641026,24.784271,49.807674,24.680393,77.033905,37.002655,43.520935
"1583",37.488201,87.800583,355.320007,583.268616,128.979996,48.730255,91.282082,67.034065,83.453659,52.255165,68.383881,14.306714,74.665932,26.946346,70.728065,39.822807,80.32502,104.52002,27.031269,35.765789,77.575752,43.375278,111.748878,21.573181,25.01144,49.586082,24.819929,78.088478,37.334599,44.835823
"1584",37.763988,86.771927,354.440002,583.178894,128.490005,50.444347,89.463013,67.288002,83.217941,52.432468,68.333427,14.527243,75.621811,27.231884,71.084106,39.964664,79.760269,104.52002,27.220116,35.529484,77.235123,43.409088,111.386497,21.768223,24.938745,49.355953,24.959457,77.454041,37.380703,45.641426
"1585",39.214054,86.280357,355.899994,581.064697,128.110001,50.825249,88.544838,67.305527,84.339546,52.642876,68.607727,14.251583,75.612152,27.389681,70.906082,40.161694,79.019592,105.838074,29.743835,35.546371,77.10627,43.25692,109.937004,22.031105,25.01144,49.560509,25.410875,77.591217,37.12252,46.132191
"1586",39.614372,84.741905,352.450012,572.159119,126.519997,50.089413,86.942329,67.086601,83.152924,51.510448,68.150009,13.966735,73.758308,27.074081,70.808159,39.65731,78.723328,105.183075,28.92835,35.461967,78.349022,42.84269,108.608315,21.734303,24.62525,49.091751,25.074364,77.153961,36.799797,45.539566
"1587",39.756718,85.961739,358.660004,593.450684,128.279999,50.409721,88.181,67.506912,83.494308,52.058933,68.277153,14.233205,74.83007,27.179283,71.279938,39.996189,79.44548,105.433731,28.92835,35.80798,78.726456,43.349918,110.126823,21.971746,24.779722,49.722439,25.222097,77.239677,36.88279,45.891445
"1588",39.890148,85.515701,359.76001,587.856018,128.580002,50.418373,87.721901,67.226692,83.778748,51.827251,68.048286,14.260772,74.685249,27.021486,70.9506,39.956783,79.380669,106.161484,29.237377,35.782669,78.302986,43.155487,110.696251,21.920866,24.452595,49.432659,24.910206,77.085373,36.89201,45.696968
"1589",39.881268,86.225731,360.839996,593.111633,128.419998,50.790623,88.761391,67.112869,84.152611,52.309536,67.895714,14.260772,75.573532,27.006454,71.689377,40.177464,79.815804,107.20459,29.864012,34.76152,79.214348,43.409088,111.93869,22.005667,24.820618,49.799149,25.025118,76.450905,37.279274,45.928463
"1590",39.916832,88.474243,358.140015,594.348206,128.130005,51.076298,88.518852,67.419365,84.729683,52.295349,67.80246,14.260772,75.061798,26.961372,72.116638,40.122288,79.658417,108.255783,29.615072,34.440826,79.113091,43.392174,109.324425,21.776709,24.856966,49.526409,24.943039,77.865578,37.16864,46.465553
"1591",39.498734,88.328583,358.609985,591.725403,128.350006,51.223476,88.527489,66.858917,84.754074,52.659439,68.031334,14.352659,74.897629,26.675827,72.276848,40.232632,80.362045,109.040138,29.400471,34.575844,78.873734,43.611969,107.331367,21.903906,25.047787,49.611649,24.902002,78.80011,37.316162,46.38221
"1592",39.587696,88.911179,324.01001,587.407288,127.550003,51.084961,88.449539,66.526146,83.860031,50.7752,67.437981,14.325091,73.140335,26.705887,72.125526,40.413887,79.834328,108.005112,29.400471,34.601158,77.953186,43.620426,106.296043,22.022625,24.711571,49.560509,24.778889,78.491447,37.18708,46.326645
"1593",39.116199,90.140106,320.410004,588.982971,128.369995,51.24078,88.449539,66.298462,84.827209,50.645176,67.183701,14.242393,73.565178,26.788546,72.161156,40.650326,80.686096,107.738289,29.383295,34.331104,78.938171,43.620426,106.175217,21.980225,24.866055,49.407097,24.705019,77.994171,37.389919,46.021069
"1594",39.045021,89.557503,320,584.006592,127.360001,50.764648,88.319595,66.06205,84.160751,50.474945,66.666641,14.095376,73.27552,27.494884,72.081039,40.957672,79.806564,107.075218,29.348972,34.052601,77.575752,43.569698,105.536781,21.802145,24.984179,49.926998,24.401333,77.282562,37.463692,45.76181
"1595",38.769245,89.348145,322.51001,585.811646,127.739998,50.998386,88.614113,65.484085,83.916931,50.607334,66.251282,14.315902,73.294846,27.322054,72.77533,40.792168,80.741653,107.164177,29.486311,33.436527,76.360603,44.043095,105.51088,21.734303,25.174994,49.500858,24.227463,76.228004,37.767979,46.298866
"1596",38.395622,87.026825,312.98999,570.034973,125.43,49.924931,86.699768,64.433266,80.41394,49.886272,65.539268,14.012677,71.595482,26.743452,71.965317,39.736126,79.510277,104.503868,29.091448,33.158047,74.611542,43.028679,103.949211,21.395102,24.411707,48.358776,23.763775,75.533539,37.24239,45.298611
"1597",38.128727,87.509277,307.059998,564.520081,125.830002,48.894737,86.53521,64.398209,80.300163,50.075401,67.514267,13.764585,72.396889,26.54808,70.986191,39.271141,79.047379,103.420334,28.962681,33.158047,75.016586,42.563713,103.862938,21.200066,24.257233,48.40992,23.896254,75.542122,36.523178,44.54842
"1598",38.582436,87.017715,313.649994,571.58075,129.720001,49.041904,86.760414,64.398209,81.381126,50.158154,67.149773,13.828906,73.072769,26.645761,71.235428,39.570621,80.769424,103.638641,29.228792,33.250874,75.734612,43.104763,103.474693,21.344223,24.466228,48.631519,23.805172,76.896744,36.974987,44.770699
"1599",38.32444,86.589867,312.320007,563.522827,127.989998,48.531136,86.465904,64.223091,79.812515,49.77515,67.310844,13.782964,72.609291,26.382767,71.235428,39.137154,80.315773,101.043045,28.360352,33.065205,74.556305,42.605991,104.630836,21.174622,24.161821,47.753658,23.523653,76.476639,36.845905,44.353928
"1600",38.02198,86.444214,313.890015,564.823303,129.110001,48.678314,87.236824,65.404236,80.446465,49.810612,68.734871,13.966735,72.763779,26.014561,71.671585,38.719463,80.16761,101.665665,28.386269,33.689713,75.025803,42.614506,102.721199,21.140699,24.034611,47.668442,23.416012,77.599792,37.030312,44.585464
"1601",38.457886,86.435051,311.450012,561.817505,128.949997,48.401302,86.561165,65.183876,79.869415,49.420521,67.929588,13.893226,71.508575,25.706472,71.627075,38.341175,79.167732,101.600967,28.239378,33.208668,72.963715,42.308048,104.023216,21.081343,23.934649,47.421265,23.217289,77.076797,36.578495,44.511372
"1602",38.431206,86.672913,316.799988,567.212708,130.899994,48.773552,87.557343,65.818542,81.064163,49.756248,68.616188,13.966735,72.580345,25.901854,73.371674,38.380577,80.408348,103.387993,28.170242,33.293072,73.755409,42.563431,104.708954,21.225502,24.307211,48.19685,23.465693,77.411171,36.827465,44.872574
"1603",38.431206,87.81649,318.329987,566.325134,131.949997,48.756218,87.626633,65.54528,80.802261,49.784611,69.065445,13.985111,73.024475,25.901854,73.772224,38.356937,81.010124,103.266693,28.533176,33.394337,73.525276,42.469791,104.856529,21.395102,24.420795,48.290592,23.391169,78.69722,36.80901,44.817013
"1604",38.71587,87.798195,319.320007,561.18927,133.059998,48.782196,87.167526,65.421867,80.60585,49.718407,69.014572,13.975923,73.024475,26.029591,73.807838,38.490921,80.741653,102.765366,28.628225,33.487171,73.847488,42.376152,104.570076,21.327265,24.443514,48.605946,23.25041,78.199928,36.790577,44.863312
"1605",39.214054,88.960045,326.279999,573.206238,133.080002,49.102516,88.129036,65.254417,81.096886,50.368778,69.065445,14.012677,73.67141,26.067169,73.985847,38.553963,81.102707,103.177757,29.466417,33.7066,75.034981,42.55492,105.880791,21.369661,24.58436,49.304821,23.358049,78.654335,37.104088,45.150414
"1606",39.383072,89.197899,333.209991,573.076599,135.300003,49.327591,88.371574,65.571701,81.096886,50.628433,69.463814,14.076999,73.430016,26.232479,74.644531,38.617008,82.037796,102.66024,29.328165,33.909145,75.320374,42.886906,107.72966,20.809978,24.702488,50.097443,23.78861,78.69722,37.085651,45.502365
"1607",39.84568,89.637047,333.630005,571.909851,134.339996,49.128475,87.635284,65.139824,81.047791,50.073372,69.319725,13.985111,72.61895,26.10474,74.493217,38.459389,82.658096,102.831497,29.526911,34.499901,74.998177,42.742195,106.905052,20.716702,24.820618,49.95256,23.71409,78.748657,37.140972,45.122635
"1608",40.130352,90.716583,334.529999,580.56604,135.029999,49.544022,88.960594,65.659843,81.448814,51.057266,69.879181,14.19645,74.125221,26.037111,74.404221,38.443638,83.296936,102.994591,29.734299,34.896534,75.799057,43.15081,108.484818,20.886303,24.866055,49.790619,23.879692,79.005859,37.472908,45.854305
"1609",40.57793,91.96991,335.130005,585.253174,134.899994,49.829704,89.185829,66.003624,81.424271,51.219257,70.091072,14.19645,73.76796,25.909363,78.534325,38.380577,83.408028,104.079178,29.673815,34.820583,76.83931,43.295517,109.005646,20.894779,24.761547,50.208256,23.962494,78.757233,38.182896,46.030273
"1610",40.237785,92.006516,335.779999,582.889648,134.910004,49.898956,89.402382,66.074142,81.596123,51.505135,70.192802,14.260772,73.758308,25.946939,80.777382,38.475147,83.176567,103.964989,29.812069,34.812149,76.802475,43.28701,110.54203,20.95414,24.825161,50.69405,23.921093,79.074448,38.035378,46.122894
"1611",40.479465,92.015656,332.910004,581.772766,136.809998,50.643463,90.251266,66.594215,81.25238,51.397926,70.591187,14.848843,74.337631,26.029591,81.13343,38.514553,83.676521,104.323822,30.373747,34.947166,77.115471,43.661568,110.672241,21.106785,24.734293,50.157112,23.863134,78.920105,38.339668,47.299122
"1612",40.416813,92.692642,331.589996,580.964966,135.75,50.634792,89.911148,66.752892,80.614029,51.478924,70.684425,14.821278,73.845192,25.924397,81.026611,38.333286,83.778358,103.655121,30.192274,34.702438,77.124687,43.567932,110.63752,20.903263,24.616163,50.429844,23.945936,78.534302,38.385761,47.16946
"1613",40.434704,92.893921,334.019989,578.61145,136.229996,51.370644,90.024529,66.717621,80.818634,51.462254,70.811584,14.968298,73.796921,25.931906,81.177933,38.735226,83.676521,104.25042,30.079941,34.947166,77.548119,43.797768,111.3927,20.945663,24.8297,50.90712,23.937654,79.89753,38.48719,47.817768
"1614",40.291481,92.299255,341.829987,576.277832,136.25,51.716923,90.207672,66.567764,81.54702,51.631393,70.675949,15.005052,74.347275,25.924397,81.560677,38.81403,83.343224,104.58477,30.071304,35.107513,78.358223,43.891407,111.62706,21.038944,24.788815,51.307705,24.186058,79.391678,38.579384,48.280853
"1615",40.166161,93.43367,343.179993,569.436584,136.520004,51.58707,90.0158,66.858673,81.457008,51.726688,70.616623,14.885597,73.99968,26.112249,81.774323,38.955898,83.667267,104.902802,30.062664,35.107513,79.518135,43.704132,111.279846,21.030462,24.788815,51.375877,24.417894,79.074448,38.394974,48.030792
"1616",40.17511,93.543465,340.019989,567.641541,136.110001,51.214821,89.78035,66.90274,81.489738,51.123978,70.37928,14.711013,73.536224,26.10474,82.343971,38.940136,83.537643,104.9925,29.941689,35.132843,79.481308,43.542397,110.333687,21.072863,24.770636,51.137245,24.326817,79.374535,38.053818,47.595486
"1617",40.667454,93.772141,339.040009,570.034973,137.25,51.465878,90.460579,66.550148,81.399734,50.628433,70.447075,14.784522,73.198288,26.270052,83.225189,39.26326,83.2136,105.563332,30.175003,35.208794,79.794304,43.789253,110.064629,21.191584,24.861504,51.230999,24.3351,79.297363,38.293549,47.8363
"1618",40.363098,94.504051,342.380005,575.749268,137.960007,51.656322,90.137894,66.770508,80.60585,51.15493,70.336899,14.949918,72.976212,26.179886,81.543327,39.223858,84.065376,104.005791,29.872551,35.141281,79.527351,43.899925,108.918846,21.098301,24.888769,50.958256,24.227463,79.288795,38.413418,48.123402
"1619",40.246719,90.515305,339,576.357605,137.729996,51.682293,90.486732,66.999695,81.113243,51.195427,70.269096,14.839316,73.323822,26.277569,79.619934,39.310543,84.195,104.266724,29.872551,35.259422,79.895576,43.882893,109.318115,21.233984,24.929657,51.546333,24.343372,80.087509,38.634712,48.373474
"1620",40.515274,89.765106,345.950012,580.386536,137.949997,51.690952,90.556496,67.484489,80.499443,51.042965,70.947197,14.848533,73.74865,26.255022,80.45192,39.184448,83.45433,103.402328,30.166367,35.335377,80.144104,43.899925,108.901466,21.123745,24.9342,51.205425,24.318533,79.310356,38.311993,48.595749
"1621",41.09713,90.542747,346.380005,584.475342,138.070007,51.864086,91.062294,68.321861,81.236038,51.031063,71.006531,14.765583,74.212105,26.412832,81.954857,39.35783,84.195,103.891609,30.244135,35.310062,80.779297,43.968025,108.233116,21.200066,25.306759,52.142941,24.550379,79.224022,38.053818,48.438293
"1622",41.598427,89.984695,342.339996,588.105347,138.279999,51.846775,90.739632,67.458038,80.016579,51.402695,70.625107,15.06974,73.603806,26.307625,81.2481,39.034702,83.843163,102.921196,30.529297,35.259422,80.92662,43.814796,111.088898,21.157661,25.388536,52.032139,24.343372,79.319016,37.472908,48.20676
"1623",41.858036,89.646179,329.75,579.419189,136.889999,51.128246,90.521606,67.643143,79.705574,51.047733,70.345375,14.876184,73.449333,26.044622,79.557312,38.538197,82.954369,102.081245,30.166367,35.394455,81.524963,43.474285,111.288528,21.081343,25.720211,51.614521,24.202618,78.939095,37.53746,47.47509
"1624",41.929638,92.399879,331.329987,581.503479,137.720001,51.266762,91.559372,67.440422,79.230888,51.66713,70.896332,15.078958,74.009354,26.074678,79.843575,38.419983,82.880287,101.347321,30.261417,35.588558,80.660576,43.857357,111.297203,21.140699,25.85651,51.784977,24.376495,79.258568,37.53746,48.003017
"1625",42.072861,92.793266,330.519989,579.758301,137.919998,51.734245,91.175682,67.079033,79.410957,51.207352,70.769196,15.272513,73.014832,26.187395,79.816734,38.624893,83.296936,100.980385,30.261417,35.660816,80.503418,43.916943,110.793755,21.352703,25.888313,51.596107,24.533817,79.137688,37.5098,48.373474
